id_sensor,avenida,barrio,timestamp,vehiculos,velocidad_promedio,nivel_congestion,latitud,longitud
4438,Cabildo,Gral. San Martín,2026-05-28 05:26:43.114330,361,51.13,Bajo,34.347620863179046,58.32002413901991
2450,Libertador,Retiro,2026-05-28 05:28:43.114330,465,29.64,Medio,-34.59638298921981,-58.376928252152865
7185,Rivadavia,Puerto Madero,2026-05-28 05:30:43.114330,284,49.8,Bajo,-34.6126176864829,-58.36690208726046
7851,Libertador,Recoleta,2026-05-28 05:32:43.114330,702,29.99,Medio,-34.59373202611106,-58.40143070072548
7216,Juan B. Justo,Recoleta,2026-05-28 05:34:43.114330,719,26.76,Medio,-34.584199804399475,-58.39334185695374
2755,9 de Julio,Retiro,2026-05-28 05:36:43.114330,305,32.2,Bajo,-34.59475895060904,-58.376914429339266
4625,Libertador,Retiro,2026-05-28 05:38:43.114330,764,44.37,Medio,-34.59563172529699,-58.3743972622465
9714,Santa Fe,Palermo,2026-05-28 05:40:43.114330,1482,55.63,Alto,-34.5860945041346,-58.434802741788545
4364,Paseo Colon,Belgrano,2026-05-28 05:42:43.114330,69,49.54,Bajo,-34.56605382175964,-58.454258845044514
8906,Rivadavia,Puerto Madero,2026-05-28 05:44:43.114330,835,38.03,Medio,-34.616088170837216,-58.366317954305075
2052,Paseo Colon,Puerto Madero,2026-05-28 05:46:43.114330,907,40.46,Alto,-34.616709231680495,-58.36181203310839
7595,Corrientes,Recoleta,2026-05-28 05:48:43.114330,1256,48.72,Alto,-34.58572757159159,-58.40000995795732
5917,25 de Mayo,Palermo,2026-05-28 05:50:43.114330,1130,49.42,Alto,-34.58991453371634,-58.4333603205809
5445,25 de Mayo,Caballito,2026-05-28 05:52:43.114330,558,63.51,Medio,-34.613952837333215,-58.44240453368058
9381,Belgrano,Belgrano,2026-05-28 05:54:43.114330,508,38.6,Medio,-34.55944983412334,-58.453370086129034
5663,9 de Julio,Belgrano,2026-05-28 05:56:43.114330,357,50.26,Bajo,-34.56270875245508,-58.454970158973126
2387,9 de Julio,Belgrano,2026-05-28 05:58:43.114330,690,31.78,Medio,-34.561158409118136,-58.45975667980494
7946,Rivadavia,Retiro,2026-05-28 06:00:43.114330,258,11.97,Bajo,-34.59248228985964,-58.37050951540416
5032,Paseo Colon,Belgrano,2026-05-28 06:02:43.114330,1482,56.2,Alto,-34.5635999824205,-58.453079786865196
9791,Paseo Colon,Almagro,2026-05-28 06:04:43.114330,1012,40.13,Alto,-34.60615419095125,-58.4169493193376
3691,Callao,Almagro,2026-05-28 06:06:43.114330,1362,29.05,Alto,-34.612506145240665,-58.42087941165454
6109,Paseo Colon,Flores,2026-05-28 06:08:43.114330,1008,23.98,Alto,-34.63411601378426,-58.46083539658255
8098,Santa Fe,Recoleta,2026-05-28 06:10:43.114330,1333,41.07,Alto,-34.59125155866489,-58.39402694031506
6729,9 de Julio,Retiro,2026-05-28 06:12:43.114330,102,10.63,Bajo,-34.593704790929834,-58.37216763019796
8851,Libertador,Almagro,2026-05-28 06:14:43.114330,752,12.9,Medio,-34.611681834538004,-58.41883897968812
6485,Rivadavia,Flores,2026-05-28 06:16:43.114330,345,28.64,Bajo,-34.632353276656886,-58.456879838523314
3252,Belgrano,Recoleta,2026-05-28 06:18:43.114330,920,52.9,Alto,-34.58464649677346,-58.396862075235894
9853,Juan B. Justo,Palermo,2026-05-28 06:20:43.114330,408,59.18,Medio,-34.58457156096684,-58.43095308333108
8134,Juan B. Justo,Belgrano,2026-05-28 06:22:43.114330,1307,46.4,Alto,-34.561810689199255,-58.45336885950465
4548,25 de Mayo,Flores,2026-05-28 06:24:43.114330,926,21.19,Alto,-34.63046351112461,-58.46224449736453
2755,9 de Julio,Recoleta,2026-05-28 06:26:43.114330,775,63.21,Medio,-34.590219490233466,-58.39572698318312
7762,Santa Fe,Constitucion,2026-05-28 06:28:43.114330,670,53.43,Medio,-34.62864707748289,-58.37675812074229
5271,Belgrano,Almagro,2026-05-28 06:30:43.114330,1458,47.76,Alto,-34.61005144064777,-58.42260732081222
8690,Callao,Retiro,2026-05-28 06:32:43.114330,495,28.99,Medio,-34.58676210721846,-58.37296707102914
2064,Santa Fe,Gral. San Martín,2026-05-28 06:34:43.114330,1035,29.08,Alto,34.344962305688206,58.32169857986076
5893,Rivadavia,Gral. San Martín,2026-05-28 06:36:43.114330,294,41.62,Bajo,34.346264060920234,58.316920116893854
4983,Corrientes,Microcentro,2026-05-28 06:38:43.114330,1119,32.22,Alto,-34.602196850531556,-58.38542551433759
1960,Rivadavia,Caballito,2026-05-28 06:40:43.114330,1058,45.61,Alto,-34.616815841529906,-58.44497447936281
6960,Rivadavia,Belgrano,2026-05-28 06:42:43.114330,979,67.96,Alto,-34.55740654933478,-58.453030203644325
1875,Santa Fe,Puerto Madero,2026-05-28 06:44:43.114330,281,34.25,Bajo,-34.61290118300113,-58.36523084300656
5657,Callao,Puerto Madero,2026-05-28 06:46:43.114330,1405,41.57,Alto,-34.616165218432,-58.362419942173034
5733,Cabildo,Retiro,2026-05-28 06:48:43.114330,459,54.2,Medio,-34.59280182723007,-58.37277029725179
3736,Paseo Colon,Gral. San Martín,2026-05-28 06:50:43.114330,207,46.18,Bajo,34.34470392919699,58.31825235956755
3098,Belgrano,Puerto Madero,2026-05-28 06:52:43.114330,1323,67.01,Alto,-34.60927881946443,-58.3623223680597
4514,Santa Fe,Caballito,2026-05-28 06:54:43.114330,1421,61.62,Alto,-34.617761186954034,-58.441674340322564
5210,Rivadavia,Almagro,2026-05-28 06:56:43.114330,408,33.39,Medio,-34.612099048675816,-58.41846692220219
9195,Callao,Recoleta,2026-05-28 06:58:43.114330,1094,69.62,Alto,-34.588775353280596,-58.39722385217505
5220,Santa Fe,Microcentro,2026-05-28 07:00:43.114330,1273,64.91,Alto,-34.60718126219319,-58.38262268253404
2785,Santa Fe,Flores,2026-05-28 07:02:43.114330,682,47.13,Medio,-34.629631411487814,-58.46061845558367
8402,Juan B. Justo,Belgrano,2026-05-28 07:04:43.114330,789,64.69,Medio,-34.56626219899798,-58.45594384615651
3668,25 de Mayo,Flores,2026-05-28 07:06:43.114330,812,32.21,Medio,-34.629273324768896,-58.464385799225866
7697,Rivadavia,Flores,2026-05-28 07:08:43.114330,362,34.85,Bajo,-34.62858002800518,-58.45677077427175
4098,Libertador,Palermo,2026-05-28 07:10:43.114330,211,18.13,Bajo,-34.58387380853885,-58.427657262457686
7672,25 de Mayo,Palermo,2026-05-28 07:12:43.114330,1000,41.52,Alto,-34.586729902814234,-58.427801130415105
7291,Callao,Microcentro,2026-05-28 07:14:43.114330,91,61.96,Bajo,-34.60307181067421,-58.37843698788391
9061,9 de Julio,Belgrano,2026-05-28 07:16:43.114330,945,42.57,Alto,-34.56505217528796,-58.458577582892644
8206,Juan B. Justo,Gral. San Martín,2026-05-28 07:18:43.114330,1151,23.74,Alto,34.34419893531461,58.32018914018292
6914,Juan B. Justo,Belgrano,2026-05-28 07:20:43.114330,1076,53.75,Alto,-34.565029924013444,-58.45168619314165
1915,Belgrano,Gral. San Martín,2026-05-28 07:22:43.114330,549,14.46,Medio,34.345423373250924,58.324723529740474
5757,25 de Mayo,Puerto Madero,2026-05-28 07:24:43.114330,492,15.46,Medio,-34.608487016043206,-58.36821414374529
1034,Libertador,Belgrano,2026-05-28 07:26:43.114330,548,64.56,Medio,-34.56414833823743,-58.45645472672307
7366,9 de Julio,Caballito,2026-05-28 07:28:43.114330,348,37.33,Bajo,-34.62214336531947,-58.438811555271364
3434,Cabildo,Almagro,2026-05-28 07:30:43.114330,143,32.16,Bajo,-34.61099941361205,-58.424366221402394
7789,9 de Julio,Belgrano,2026-05-28 07:32:43.114330,154,21.58,Bajo,-34.55746808616487,-58.45491878126218
4643,Callao,Caballito,2026-05-28 07:34:43.114330,770,56.47,Medio,-34.62241395200031,-58.44422019054429
1156,Santa Fe,Microcentro,2026-05-28 07:36:43.114330,1265,23.42,Alto,-34.605267854427275,-58.378351076208226
3681,Cabildo,Retiro,2026-05-28 07:38:43.114330,1090,61.95,Alto,-34.59538558944083,-58.37506491643971
8076,Belgrano,Constitucion,2026-05-28 07:40:43.114330,861,23.31,Medio,-34.62778077859677,-58.3816154352421
1638,25 de Mayo,Microcentro,2026-05-28 07:42:43.114330,467,58.01,Medio,-34.605818343896864,-58.38526651831389
1781,Belgrano,Puerto Madero,2026-05-28 07:44:43.114330,765,48.05,Medio,-34.61096583839073,-58.36852062325674
8130,Paseo Colon,Retiro,2026-05-28 07:46:43.114330,388,16.78,Bajo,-34.59552082092295,-58.37587514666201
2890,Rivadavia,Belgrano,2026-05-28 07:48:43.114330,1250,12.64,Alto,-34.565055317816764,-58.454427135761236
7283,Belgrano,Puerto Madero,2026-05-28 07:50:43.114330,346,51.16,Bajo,-34.613159794804346,-58.35981605126145
6125,Cabildo,Microcentro,2026-05-28 07:52:43.114330,1442,40.87,Alto,-34.60662348176296,-58.37847860145968
5652,Belgrano,Flores,2026-05-28 07:54:43.114330,237,22.28,Bajo,-34.62816216069971,-58.459476291688325
7663,Corrientes,Flores,2026-05-28 07:56:43.114330,1177,37.08,Alto,-34.632805479823126,-58.45779270587878
9898,Corrientes,Caballito,2026-05-28 07:58:43.114330,1289,58.4,Alto,-34.616134147123255,-58.437690723388556
1575,Paseo Colon,Constitucion,2026-05-28 08:00:43.114330,112,21.57,Bajo,-34.63155845156795,-58.380342853664196
1981,9 de Julio,Flores,2026-05-28 08:02:43.114330,925,36.13,Alto,-34.62861208321732,-58.46413642042608
8082,Callao,Gral. San Martín,2026-05-28 08:04:43.114330,1337,37.27,Alto,34.34741108283496,58.3191224360002
3647,Santa Fe,Puerto Madero,2026-05-28 08:06:43.114330,746,25.78,Medio,-34.61297798633446,-58.368473850766456
5027,Juan B. Justo,Gral. San Martín,2026-05-28 08:08:43.114330,1438,38.79,Alto,34.34837589997629,58.31991747063662
1585,Cabildo,Caballito,2026-05-28 08:10:43.114330,1344,11.17,Alto,-34.620255558736005,-58.43852372345388
1669,9 de Julio,Caballito,2026-05-28 08:12:43.114330,925,37.55,Alto,-34.61958347601873,-58.44503714129671
7448,Corrientes,Caballito,2026-05-28 08:14:43.114330,711,36.49,Medio,-34.61475739895104,-58.44049597054346
4103,Juan B. Justo,Flores,2026-05-28 08:16:43.114330,1185,55.42,Alto,-34.628459746318704,-58.456752540841535
6228,Rivadavia,Recoleta,2026-05-28 08:18:43.114330,54,29.65,Bajo,-34.59246831977011,-58.39514748668857
9672,Callao,Puerto Madero,2026-05-28 08:20:43.114330,1174,37.32,Alto,-34.61640010814582,-58.36769495764989
8445,9 de Julio,Palermo,2026-05-28 08:22:43.114330,117,14.76,Bajo,-34.58419028906095,-58.433107681747906
9809,Paseo Colon,Gral. San Martín,2026-05-28 08:24:43.114330,655,28.77,Medio,34.341633004463134,58.32022659627711
7424,25 de Mayo,Belgrano,2026-05-28 08:26:43.114330,822,55.65,Medio,-34.55790234984725,-58.4583384177192
1292,9 de Julio,Microcentro,2026-05-28 08:28:43.114330,571,23.64,Medio,-34.59887967678865,-58.37669980074298
3686,Libertador,Palermo,2026-05-28 08:30:43.114330,1152,42.4,Alto,-34.58818332261976,-58.433637646216745
1860,Belgrano,Puerto Madero,2026-05-28 08:32:43.114330,1464,10.59,Alto,-34.61352972199056,-58.36433094059186
1656,Callao,Constitucion,2026-05-28 08:34:43.114330,1047,38.71,Alto,-34.630642871077264,-58.38501891860655
6165,25 de Mayo,Retiro,2026-05-28 08:36:43.114330,194,55.18,Bajo,-34.58820618415888,-58.37337484330969
2538,25 de Mayo,Caballito,2026-05-28 08:38:43.114330,80,34.61,Bajo,-34.61684371350087,-58.440319708262706
1508,Rivadavia,Caballito,2026-05-28 08:40:43.114330,623,62.34,Medio,-34.61865226960068,-58.43963308083803
3938,9 de Julio,Palermo,2026-05-28 08:42:43.114330,882,35.62,Medio,-34.58812956449514,-58.427148052524416
3260,Corrientes,Recoleta,2026-05-28 08:44:43.114330,1099,59.91,Alto,-34.590694045809585,-58.3965961087012
6492,Corrientes,Almagro,2026-05-28 08:46:43.114330,474,19.62,Medio,-34.61213032294505,-58.42334923285886
2906,Belgrano,Constitucion,2026-05-28 08:48:43.114330,1121,35.53,Alto,-34.630513737189744,-58.38584747199336
4461,Callao,Belgrano,2026-05-28 08:50:43.114330,186,27.75,Bajo,-34.55977989852189,-58.45771095573913
1921,25 de Mayo,Recoleta,2026-05-28 08:52:43.114330,852,53.99,Medio,-34.59367087080903,-58.394467741106574
6301,9 de Julio,Belgrano,2026-05-28 08:54:43.114330,251,35.16,Bajo,-34.56021016991766,-58.458930182698886
1451,Cabildo,Microcentro,2026-05-28 08:56:43.114330,789,47.52,Medio,-34.60245464054182,-58.38292220238844
5893,25 de Mayo,Puerto Madero,2026-05-28 08:58:43.114330,915,12.22,Alto,-34.612524526056184,-58.361123651617596
1430,Santa Fe,Belgrano,2026-05-28 09:00:43.114330,242,36.85,Bajo,-34.565981362472534,-58.46088159985839
7415,Callao,Puerto Madero,2026-05-28 09:02:43.114330,825,38.39,Medio,-34.60767940436126,-58.366138570996824
5106,Libertador,Caballito,2026-05-28 09:04:43.114330,514,14.39,Medio,-34.615418385664334,-58.44535491828334
7684,Rivadavia,Gral. San Martín,2026-05-28 09:06:43.114330,1447,69.36,Alto,34.34438020414535,58.325959237779955
8464,Cabildo,Belgrano,2026-05-28 09:08:43.114330,471,53.77,Medio,-34.566223025830375,-58.459456758748
6830,Juan B. Justo,Constitucion,2026-05-28 09:10:43.114330,892,19.25,Medio,-34.6250176051355,-58.37856530551091
4743,Corrientes,Belgrano,2026-05-28 09:12:43.114330,1014,23.55,Alto,-34.56387701640947,-58.459348436249634
3573,Corrientes,Flores,2026-05-28 09:14:43.114330,1179,66.5,Alto,-34.62647325974119,-58.45501501650749
9541,Santa Fe,Almagro,2026-05-28 09:16:43.114330,939,49.25,Alto,-34.611854208301104,-58.415585765463064
1424,Callao,Constitucion,2026-05-28 09:18:43.114330,160,43.36,Bajo,-34.62207466654937,-58.383531733843945
3656,Santa Fe,Almagro,2026-05-28 09:20:43.114330,1496,54.84,Alto,-34.610531790209166,-58.42343431798903
9892,Paseo Colon,Puerto Madero,2026-05-28 09:22:43.114330,668,25.46,Medio,-34.608946224682136,-58.368297821496554
7299,Santa Fe,Belgrano,2026-05-28 09:24:43.114330,972,21.17,Alto,-34.55718874231336,-58.4548157767891
5796,Paseo Colon,Puerto Madero,2026-05-28 09:26:43.114330,520,22.54,Medio,-34.615743631269616,-58.365837234393226
6937,Cabildo,Caballito,2026-05-28 09:28:43.114330,254,47.42,Bajo,-34.618618266341336,-58.441528744798774
5265,25 de Mayo,Puerto Madero,2026-05-28 09:30:43.114330,1249,56.06,Alto,-34.613358413022574,-58.35991217875507
1431,Cabildo,Microcentro,2026-05-28 09:32:43.114330,955,14.79,Alto,-34.60806031305845,-58.38469955622011
1075,Callao,Recoleta,2026-05-28 09:34:43.114330,1336,38.87,Alto,-34.59334667284797,-58.40025258917915
7212,25 de Mayo,Flores,2026-05-28 09:36:43.114330,421,15.89,Medio,-34.63336653971885,-58.46201946956694
3606,25 de Mayo,Microcentro,2026-05-28 09:38:43.114330,1335,54.05,Alto,-34.604848589868695,-58.37843116053914
4853,9 de Julio,Recoleta,2026-05-28 09:40:43.114330,204,64.18,Bajo,-34.59387978352106,-58.394418714744106
2433,Belgrano,Retiro,2026-05-28 09:42:43.114330,827,37.42,Medio,-34.59461239151048,-58.37655745465741
8061,25 de Mayo,Microcentro,2026-05-28 09:44:43.114330,1475,30.04,Alto,-34.600423076173335,-58.38426456288871
3196,Callao,Constitucion,2026-05-28 09:46:43.114330,348,18.67,Bajo,-34.623014735320716,-58.382623857793924
4202,Libertador,Caballito,2026-05-28 09:48:43.114330,923,65.32,Alto,-34.617224828230455,-58.44507337520264
3258,Juan B. Justo,Flores,2026-05-28 09:50:43.114330,1410,24.75,Alto,-34.630040847372804,-58.459306361890654
1708,Libertador,Belgrano,2026-05-28 09:52:43.114330,275,36.21,Bajo,-34.561762401455596,-58.45154119697887
7020,Paseo Colon,Belgrano,2026-05-28 09:54:43.114330,145,18.79,Bajo,-34.563577629571085,-58.45343501832399
5587,Santa Fe,Retiro,2026-05-28 09:56:43.114330,942,54.96,Alto,-34.593856013898325,-58.37012316415488
5132,Cabildo,Recoleta,2026-05-28 09:58:43.114330,1477,28.82,Alto,-34.59310310749332,-58.398690363280295
7952,Juan B. Justo,Palermo,2026-05-28 10:00:43.114330,53,54.14,Bajo,-34.59133806670319,-58.42666507997356
5214,Belgrano,Microcentro,2026-05-28 10:02:43.114330,128,58.33,Bajo,-34.60804700058401,-58.38199943855909
8493,Belgrano,Gral. San Martín,2026-05-28 10:04:43.114330,465,36.58,Medio,34.34719921214579,58.32625088992806
1226,Paseo Colon,Puerto Madero,2026-05-28 10:06:43.114330,464,57.38,Medio,-34.61285483497072,-58.36499084147813
8172,Callao,Gral. San Martín,2026-05-28 10:08:43.114330,1432,65.37,Alto,34.340178766741005,58.32461492498635
4843,Cabildo,Gral. San Martín,2026-05-28 10:10:43.114330,600,62.3,Medio,34.34813754335542,58.31891951359576
3698,Belgrano,Puerto Madero,2026-05-28 10:12:43.114330,1299,56.55,Alto,-34.614893879726395,-58.367437130932686
4819,Paseo Colon,Microcentro,2026-05-28 10:14:43.114330,1123,27.3,Alto,-34.60748769402952,-58.385765872542315
9404,Rivadavia,Caballito,2026-05-28 10:16:43.114330,320,40.14,Bajo,-34.618949028596134,-58.445518841646454
3289,Santa Fe,Puerto Madero,2026-05-28 10:18:43.114330,383,61.85,Bajo,-34.61088064691728,-58.362393917878705
6605,Juan B. Justo,Recoleta,2026-05-28 10:20:43.114330,1055,62.54,Alto,-34.587862397141436,-58.39783741577174
8627,Callao,Puerto Madero,2026-05-28 10:22:43.114330,1381,12.34,Alto,-34.61083492607374,-58.358786230570125
7688,Corrientes,Almagro,2026-05-28 10:24:43.114330,1185,68.96,Alto,-34.614639558588394,-58.41915898758488
1231,Corrientes,Palermo,2026-05-28 10:26:43.114330,986,37.32,Alto,-34.58893867008931,-58.42728353587304
9729,Libertador,Microcentro,2026-05-28 10:28:43.114330,566,39.27,Medio,-34.60632838890817,-58.37906951323494
2680,25 de Mayo,Almagro,2026-05-28 10:30:43.114330,1457,62.27,Alto,-34.61160766781287,-58.42395175299373
2813,Rivadavia,Retiro,2026-05-28 10:32:43.114330,653,24.22,Medio,-34.59274142882621,-58.37598025810484
3035,Corrientes,Caballito,2026-05-28 10:34:43.114330,1119,58.99,Alto,-34.619368343745556,-58.44237135984457
5685,Libertador,Gral. San Martín,2026-05-28 10:36:43.114330,1288,27.11,Alto,34.33896083758242,58.32450607880127
1759,Corrientes,Caballito,2026-05-28 10:38:43.114330,603,22.27,Medio,-34.616443847299934,-58.44530056686686
8430,Paseo Colon,Recoleta,2026-05-28 10:40:43.114330,427,30.38,Medio,-34.5896234513257,-58.399215847918256
7353,Rivadavia,Gral. San Martín,2026-05-28 10:42:43.114330,1107,46.08,Alto,34.345692942441644,58.317613852030476
1089,Libertador,Palermo,2026-05-28 10:44:43.114330,1103,49.75,Alto,-34.58599856352884,-58.43391516327053
1824,Corrientes,Almagro,2026-05-28 10:46:43.114330,422,34.57,Medio,-34.61052394311786,-58.417646239055614
8820,Libertador,Retiro,2026-05-28 10:48:43.114330,593,36.43,Medio,-34.59253661561219,-58.37728591110952
4935,Paseo Colon,Flores,2026-05-28 10:50:43.114330,219,43.19,Bajo,-34.62656525401466,-58.45773601816975
1217,Juan B. Justo,Retiro,2026-05-28 10:52:43.114330,404,58.89,Medio,-34.5906773920737,-58.3782466566907
2435,Juan B. Justo,Flores,2026-05-28 10:54:43.114330,214,36.52,Bajo,-34.63087299721737,-58.4633614423465
9833,Santa Fe,Palermo,2026-05-28 10:56:43.114330,353,48.85,Bajo,-34.5867379744934,-58.43193950773835
5348,Callao,Gral. San Martín,2026-05-28 10:58:43.114330,209,62.12,Bajo,34.34877152722326,58.32010454987231
7465,Paseo Colon,Recoleta,2026-05-28 11:00:43.114330,1439,14.1,Alto,-34.59244824601266,-58.401713820012326
7888,Belgrano,Recoleta,2026-05-28 11:02:43.114330,203,66.64,Bajo,-34.58392304487124,-58.40154037888438
2795,Libertador,Caballito,2026-05-28 11:04:43.114330,995,39.72,Alto,-34.61800791912868,-58.44060205824246
7678,Belgrano,Palermo,2026-05-28 11:06:43.114330,1046,61.77,Alto,-34.592099086522296,-58.42834886332899
2599,Paseo Colon,Constitucion,2026-05-28 11:08:43.114330,276,23.7,Bajo,-34.626355384206015,-58.38595993032897
9307,Belgrano,Palermo,2026-05-28 11:10:43.114330,577,48.29,Medio,-34.58972000704404,-58.4325754313485
5952,Paseo Colon,Microcentro,2026-05-28 11:12:43.114330,193,47.35,Bajo,-34.6022075541662,-58.3833350363366
1911,Santa Fe,Palermo,2026-05-28 11:14:43.114330,915,24.29,Alto,-34.58382311827429,-58.42529285721931
2830,25 de Mayo,Recoleta,2026-05-28 11:16:43.114330,1134,53.65,Alto,-34.592256819718834,-58.40113194866838
4238,25 de Mayo,Retiro,2026-05-28 11:18:43.114330,1243,38.39,Alto,-34.59644639703245,-58.37620789402664
1988,Belgrano,Constitucion,2026-05-28 11:20:43.114330,1178,27.51,Alto,-34.62847905433615,-58.38149527606732
3997,Cabildo,Recoleta,2026-05-28 11:22:43.114330,721,15.9,Medio,-34.59105379802963,-58.400335158660155
3719,Belgrano,Belgrano,2026-05-28 11:24:43.114330,792,67.8,Medio,-34.56654346360062,-58.455439870304495
7426,25 de Mayo,Flores,2026-05-28 11:26:43.114330,452,54.74,Medio,-34.62744536752257,-58.46182238638959
1423,Libertador,Flores,2026-05-28 11:28:43.114330,701,11.82,Medio,-34.62762390057134,-58.45557183414615
1981,25 de Mayo,Puerto Madero,2026-05-28 11:30:43.114330,287,28.48,Bajo,-34.608943875833866,-58.361819212233335
6889,Callao,Recoleta,2026-05-28 11:32:43.114330,449,61.31,Medio,-34.59306944000347,-58.396247372791954
1817,25 de Mayo,Recoleta,2026-05-28 11:34:43.114330,821,49.81,Medio,-34.58672909329666,-58.39505104637118
2300,Juan B. Justo,Almagro,2026-05-28 11:36:43.114330,842,21.69,Medio,-34.606130906758096,-58.41694080585113
3494,Santa Fe,Almagro,2026-05-28 11:38:43.114330,1149,56.81,Alto,-34.60600392484388,-58.41750175607336
7848,Cabildo,Microcentro,2026-05-28 11:40:43.114330,1085,50.21,Alto,-34.60341019384589,-58.37669324652985
1346,Rivadavia,Gral. San Martín,2026-05-28 11:42:43.114330,423,10.85,Medio,34.34594440954298,58.318097961383835
3940,Paseo Colon,Puerto Madero,2026-05-28 11:44:43.114330,1084,20.6,Alto,-34.6118414670218,-58.35961106927956
